leakage,integration_cost,p_modular,p_withholding,p_ownership,mean_context_use
0.81666667,0.69000000,0.29240000,0.37540000,0.33220000,0.82140231
0.83333333,0.69000000,0.27260000,0.38140000,0.34600000,0.81395277
0.85000000,0.69000000,0.25390000,0.38740000,0.35870000,0.80646557
0.86666667,0.69000000,0.23680000,0.39290000,0.37030000,0.79878038
0.88333333,0.69000000,0.21910000,0.39720000,0.38370000,0.79242414
0.90000000,0.69000000,0.20360000,0.40040000,0.39600000,0.78592369
0.91666667,0.69000000,0.18740000,0.40300000,0.40960000,0.78012736
0.93333333,0.69000000,0.17230000,0.40720000,0.42050000,0.77365486
0.95000000,0.69000000,0.15920000,0.40940000,0.43140000,0.76797092
0.96666667,0.69000000,0.14820000,0.40800000,0.44380000,0.76249115
0.98333333,0.69000000,0.13790000,0.40860000,0.45350000,0.75694552
1.00000000,0.69000000,0.12710000,0.40950000,0.46340000,0.75137090
0.00000000,0.70500000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.70500000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.70500000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.70500000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.70500000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.70500000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.70500000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.70500000,1.00000000,0.00000000,0.00000000,1.00000000
0.13333333,0.70500000,1.00000000,0.00000000,0.00000000,1.00000000
0.15000000,0.70500000,1.00000000,0.00000000,0.00000000,1.00000000
0.16666667,0.70500000,1.00000000,0.00000000,0.00000000,1.00000000
0.18333333,0.70500000,0.99980000,0.00010000,0.00010000,0.99999963
0.20000000,0.70500000,0.99960000,0.00030000,0.00010000,0.99997667
0.21666667,0.70500000,0.99930000,0.00060000,0.00010000,0.99992986
0.23333333,0.70500000,0.99850000,0.00110000,0.00040000,0.99986610
0.25000000,0.70500000,0.99760000,0.00170000,0.00070000,0.99976599
0.26666667,0.70500000,0.99530000,0.00330000,0.00140000,0.99955784
0.28333333,0.70500000,0.99210000,0.00560000,0.00230000,0.99919784
0.30000000,0.70500000,0.98880000,0.00820000,0.00300000,0.99867298
0.31666667,0.70500000,0.98310000,0.01250000,0.00440000,0.99796997
0.33333333,0.70500000,0.97570000,0.01830000,0.00600000,0.99691870
0.35000000,0.70500000,0.96800000,0.02450000,0.00750000,0.99549179
0.36666667,0.70500000,0.95700000,0.03210000,0.01090000,0.99382961
0.38333333,0.70500000,0.94510000,0.04000000,0.01490000,0.99171794
0.40000000,0.70500000,0.93150000,0.05020000,0.01830000,0.98917422
0.41666667,0.70500000,0.91490000,0.06120000,0.02390000,0.98632030
0.43333333,0.70500000,0.89650000,0.07400000,0.02950000,0.98303129
0.45000000,0.70500000,0.87700000,0.08730000,0.03570000,0.97896612
0.46666667,0.70500000,0.85400000,0.10420000,0.04180000,0.97434412
0.48333333,0.70500000,0.82920000,0.12010000,0.05070000,0.96924988
0.50000000,0.70500000,0.80450000,0.13630000,0.05920000,0.96394430
0.51666667,0.70500000,0.77930000,0.15160000,0.06910000,0.95831040
0.53333333,0.70500000,0.75450000,0.16570000,0.07980000,0.95216461
0.55000000,0.70500000,0.72450000,0.18280000,0.09270000,0.94555357
0.56666667,0.70500000,0.69350000,0.20290000,0.10360000,0.93808787
0.58333333,0.70500000,0.66520000,0.21880000,0.11600000,0.93062081
0.60000000,0.70500000,0.63500000,0.23690000,0.12810000,0.92268221
0.61666667,0.70500000,0.60540000,0.25410000,0.14050000,0.91462735
0.63333333,0.70500000,0.57290000,0.27250000,0.15460000,0.90614690
0.65000000,0.70500000,0.54310000,0.28890000,0.16800000,0.89763777
0.66666667,0.70500000,0.51490000,0.30130000,0.18380000,0.88913846
0.68333333,0.70500000,0.48520000,0.31760000,0.19720000,0.87998551
0.70000000,0.70500000,0.45970000,0.33050000,0.20980000,0.87092186
0.71666667,0.70500000,0.42990000,0.34430000,0.22580000,0.86231255
0.73333333,0.70500000,0.40580000,0.35380000,0.24040000,0.85387608
0.75000000,0.70500000,0.38070000,0.36450000,0.25480000,0.84539862
0.76666667,0.70500000,0.35920000,0.37050000,0.27030000,0.83798954
0.78333333,0.70500000,0.33970000,0.37720000,0.28310000,0.82965019
0.80000000,0.70500000,0.31760000,0.38600000,0.29640000,0.82136989
0.81666667,0.70500000,0.29770000,0.39270000,0.30960000,0.81306241
0.83333333,0.70500000,0.27720000,0.39920000,0.32360000,0.80509307
0.85000000,0.70500000,0.25800000,0.40560000,0.33640000,0.79735209
0.86666667,0.70500000,0.24170000,0.40990000,0.34840000,0.78949170
0.88333333,0.70500000,0.22300000,0.41730000,0.35970000,0.78152353
0.90000000,0.70500000,0.20750000,0.42220000,0.37030000,0.77398203
0.91666667,0.70500000,0.19140000,0.42680000,0.38180000,0.76697285
0.93333333,0.70500000,0.17590000,0.42950000,0.39460000,0.76068994
0.95000000,0.70500000,0.16230000,0.43160000,0.40610000,0.75475900
0.96666667,0.70500000,0.15150000,0.43240000,0.41610000,0.74847242
0.98333333,0.70500000,0.14120000,0.43200000,0.42680000,0.74283086
1.00000000,0.70500000,0.12950000,0.43270000,0.43780000,0.73716885
0.00000000,0.72000000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.72000000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.72000000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.72000000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.72000000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.72000000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.72000000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.72000000,1.00000000,0.00000000,0.00000000,1.00000000
0.13333333,0.72000000,1.00000000,0.00000000,0.00000000,1.00000000
0.15000000,0.72000000,1.00000000,0.00000000,0.00000000,1.00000000
0.16666667,0.72000000,1.00000000,0.00000000,0.00000000,1.00000000
0.18333333,0.72000000,0.99990000,0.00010000,0.00000000,0.99999963
0.20000000,0.72000000,0.99960000,0.00030000,0.00010000,0.99997667
0.21666667,0.72000000,0.99930000,0.00060000,0.00010000,0.99992986
0.23333333,0.72000000,0.99860000,0.00110000,0.00030000,0.99986610
0.25000000,0.72000000,0.99780000,0.00180000,0.00040000,0.99973951
0.26666667,0.72000000,0.99550000,0.00330000,0.00120000,0.99955784
0.28333333,0.72000000,0.99240000,0.00560000,0.00200000,0.99919784
0.30000000,0.72000000,0.98920000,0.00820000,0.00260000,0.99867298
0.31666667,0.72000000,0.98360000,0.01260000,0.00380000,0.99791319
0.33333333,0.72000000,0.97620000,0.01840000,0.00540000,0.99691853
0.35000000,0.72000000,0.96890000,0.02460000,0.00650000,0.99547410
0.36666667,0.72000000,0.95830000,0.03270000,0.00900000,0.99367252
0.38333333,0.72000000,0.94680000,0.04110000,0.01210000,0.99157373
0.40000000,0.72000000,0.93290000,0.05080000,0.01630000,0.98903695
0.41666667,0.72000000,0.91680000,0.06280000,0.02040000,0.98595983
0.43333333,0.72000000,0.89860000,0.07590000,0.02550000,0.98246864
0.45000000,0.72000000,0.88040000,0.08840000,0.03120000,0.97847923
0.46666667,0.72000000,0.85630000,0.10600000,0.03770000,0.97382834
0.48333333,0.72000000,0.83260000,0.12230000,0.04510000,0.96861753
0.50000000,0.72000000,0.80670000,0.14050000,0.05280000,0.96282231
0.51666667,0.72000000,0.78250000,0.15630000,0.06120000,0.95681254
0.53333333,0.72000000,0.75950000,0.16990000,0.07060000,0.95073755
0.55000000,0.72000000,0.73030000,0.18830000,0.08140000,0.94388331
0.56666667,0.72000000,0.69740000,0.20780000,0.09480000,0.93691900
0.58333333,0.72000000,0.67000000,0.22460000,0.10540000,0.92902319
0.60000000,0.72000000,0.64040000,0.24200000,0.11760000,0.92099544
0.61666667,0.72000000,0.60950000,0.26190000,0.12860000,0.91250769
0.63333333,0.72000000,0.57910000,0.28000000,0.14090000,0.90380026
0.65000000,0.72000000,0.54810000,0.29790000,0.15400000,0.89475366
0.66666667,0.72000000,0.52160000,0.31040000,0.16800000,0.88585363
0.68333333,0.72000000,0.49080000,0.32640000,0.18280000,0.87695560
0.70000000,0.72000000,0.46440000,0.34050000,0.19510000,0.86714193
0.71666667,0.72000000,0.43600000,0.35670000,0.20730000,0.85757958
0.73333333,0.72000000,0.41060000,0.36650000,0.22290000,0.84873236
0.75000000,0.72000000,0.38530000,0.37900000,0.23570000,0.83931631
0.76666667,0.72000000,0.36310000,0.38720000,0.24970000,0.83044153
0.78333333,0.72000000,0.34350000,0.39470000,0.26180000,0.82126699
0.80000000,0.72000000,0.32210000,0.40220000,0.27570000,0.81339010
0.81666667,0.72000000,0.30180000,0.40950000,0.28870000,0.80494259
0.83333333,0.72000000,0.28220000,0.41600000,0.30180000,0.79690502
0.85000000,0.72000000,0.26190000,0.42360000,0.31450000,0.78819394
0.86666667,0.72000000,0.24500000,0.42850000,0.32650000,0.78015533
0.88333333,0.72000000,0.22760000,0.43420000,0.33820000,0.77265494
0.90000000,0.72000000,0.21090000,0.44000000,0.34910000,0.76449761
0.91666667,0.72000000,0.19510000,0.44510000,0.35980000,0.75663477
0.93333333,0.72000000,0.18010000,0.45030000,0.36960000,0.74919041
0.95000000,0.72000000,0.16580000,0.45330000,0.38090000,0.74223817
0.96666667,0.72000000,0.15450000,0.45370000,0.39180000,0.73563151
0.98333333,0.72000000,0.14390000,0.45560000,0.40050000,0.72861643
1.00000000,0.72000000,0.13260000,0.45850000,0.40890000,0.72195055
0.00000000,0.73500000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.73500000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.73500000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.73500000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.73500000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.73500000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.73500000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.73500000,1.00000000,0.00000000,0.00000000,1.00000000
0.13333333,0.73500000,1.00000000,0.00000000,0.00000000,1.00000000
0.15000000,0.73500000,1.00000000,0.00000000,0.00000000,1.00000000
0.16666667,0.73500000,1.00000000,0.00000000,0.00000000,1.00000000
0.18333333,0.73500000,0.99990000,0.00010000,0.00000000,0.99999963
0.20000000,0.73500000,0.99960000,0.00030000,0.00010000,0.99997667
0.21666667,0.73500000,0.99930000,0.00060000,0.00010000,0.99992986
0.23333333,0.73500000,0.99870000,0.00110000,0.00020000,0.99986610
0.25000000,0.73500000,0.99780000,0.00180000,0.00040000,0.99973951
0.26666667,0.73500000,0.99560000,0.00330000,0.00110000,0.99955784
0.28333333,0.73500000,0.99280000,0.00570000,0.00150000,0.99918917
0.30000000,0.73500000,0.98930000,0.00830000,0.00240000,0.99866154
0.31666667,0.73500000,0.98380000,0.01260000,0.00360000,0.99791319
0.33333333,0.73500000,0.97680000,0.01870000,0.00450000,0.99681781
0.35000000,0.73500000,0.96940000,0.02460000,0.00600000,0.99547410
0.36666667,0.73500000,0.95940000,0.03310000,0.00750000,0.99359331
0.38333333,0.73500000,0.94730000,0.04190000,0.01080000,0.99137017
0.40000000,0.73500000,0.93380000,0.05150000,0.01470000,0.98890004
0.41666667,0.73500000,0.91840000,0.06360000,0.01800000,0.98577943
0.43333333,0.73500000,0.89960000,0.07740000,0.02300000,0.98216398
0.45000000,0.73500000,0.88210000,0.09030000,0.02760000,0.97799880
0.46666667,0.73500000,0.85890000,0.10720000,0.03390000,0.97343542
0.48333333,0.73500000,0.83560000,0.12450000,0.03990000,0.96813846
0.50000000,0.73500000,0.80890000,0.14310000,0.04800000,0.96226848
0.51666667,0.73500000,0.78460000,0.16040000,0.05500000,0.95579517
0.53333333,0.73500000,0.76240000,0.17450000,0.06310000,0.94930782
0.55000000,0.73500000,0.73410000,0.19290000,0.07300000,0.94232079
0.56666667,0.73500000,0.70230000,0.21340000,0.08430000,0.93489184
0.58333333,0.73500000,0.67370000,0.23050000,0.09580000,0.92719195
0.60000000,0.73500000,0.64490000,0.24890000,0.10620000,0.91882378
0.61666667,0.73500000,0.61400000,0.26820000,0.11780000,0.91015181
0.63333333,0.73500000,0.58390000,0.28780000,0.12830000,0.90116658
0.65000000,0.73500000,0.55310000,0.30550000,0.14140000,0.89212158
0.66666667,0.73500000,0.52580000,0.32000000,0.15420000,0.88239736
0.68333333,0.73500000,0.49700000,0.33680000,0.16620000,0.87262710
0.70000000,0.73500000,0.46830000,0.35060000,0.18110000,0.86319014
0.71666667,0.73500000,0.44010000,0.36670000,0.19320000,0.85357492
0.73333333,0.73500000,0.41640000,0.37880000,0.20480000,0.84365895
0.75000000,0.73500000,0.38980000,0.39160000,0.21860000,0.83390542
0.76666667,0.73500000,0.36740000,0.40160000,0.23100000,0.82416679
0.78333333,0.73500000,0.34680000,0.40960000,0.24360000,0.81462267
0.80000000,0.73500000,0.32550000,0.41920000,0.25530000,0.80533120
0.81666667,0.73500000,0.30590000,0.42660000,0.26750000,0.79650094
0.83333333,0.73500000,0.28620000,0.43300000,0.28080000,0.78793681
0.85000000,0.73500000,0.26660000,0.44170000,0.29170000,0.77898836
0.86666667,0.73500000,0.24880000,0.44670000,0.30450000,0.77042567
0.88333333,0.73500000,0.23050000,0.45330000,0.31620000,0.76224817
0.90000000,0.73500000,0.21470000,0.45900000,0.32630000,0.75403561
0.91666667,0.73500000,0.19840000,0.46360000,0.33800000,0.74633280
0.93333333,0.73500000,0.18330000,0.46840000,0.34830000,0.73867625
0.95000000,0.73500000,0.16950000,0.47330000,0.35720000,0.73049412
0.96666667,0.73500000,0.15780000,0.47500000,0.36720000,0.72286276
0.98333333,0.73500000,0.14610000,0.47730000,0.37660000,0.71534602
1.00000000,0.73500000,0.13490000,0.47910000,0.38600000,0.70868728
0.00000000,0.75000000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.75000000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.75000000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.75000000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.75000000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.75000000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.75000000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.75000000,1.00000000,0.00000000,0.00000000,1.00000000
0.13333333,0.75000000,1.00000000,0.00000000,0.00000000,1.00000000
0.15000000,0.75000000,1.00000000,0.00000000,0.00000000,1.00000000
0.16666667,0.75000000,1.00000000,0.00000000,0.00000000,1.00000000
0.18333333,0.75000000,0.99990000,0.00010000,0.00000000,0.99999963
0.20000000,0.75000000,0.99960000,0.00030000,0.00010000,0.99997667
0.21666667,0.75000000,0.99930000,0.00060000,0.00010000,0.99992986
0.23333333,0.75000000,0.99870000,0.00120000,0.00010000,0.99983971
0.25000000,0.75000000,0.99780000,0.00180000,0.00040000,0.99973951
0.26666667,0.75000000,0.99580000,0.00360000,0.00060000,0.99950520
0.28333333,0.75000000,0.99280000,0.00580000,0.00140000,0.99918317
0.30000000,0.75000000,0.98950000,0.00830000,0.00220000,0.99866154
0.31666667,0.75000000,0.98440000,0.01270000,0.00290000,0.99790562
0.33333333,0.75000000,0.97720000,0.01880000,0.00400000,0.99680585
0.35000000,0.75000000,0.96990000,0.02480000,0.00530000,0.99539219
0.36666667,0.75000000,0.96000000,0.03320000,0.00680000,0.99358801
0.38333333,0.75000000,0.94830000,0.04230000,0.00940000,0.99129399
0.40000000,0.75000000,0.93500000,0.05300000,0.01200000,0.98856541
0.41666667,0.75000000,0.91980000,0.06420000,0.01600000,0.98558831
0.43333333,0.75000000,0.90120000,0.07880000,0.02000000,0.98194628
0.45000000,0.75000000,0.88330000,0.09200000,0.02470000,0.97771383
0.46666667,0.75000000,0.86190000,0.10880000,0.02930000,0.97292349
0.48333333,0.75000000,0.83750000,0.12650000,0.03600000,0.96752751
0.50000000,0.75000000,0.81220000,0.14610000,0.04170000,0.96135694
0.51666667,0.75000000,0.78690000,0.16340000,0.04970000,0.95487878
0.53333333,0.75000000,0.76510000,0.17820000,0.05670000,0.94813902
0.55000000,0.75000000,0.73770000,0.19700000,0.06530000,0.94095579
0.56666667,0.75000000,0.70660000,0.21870000,0.07470000,0.93307616
0.58333333,0.75000000,0.67760000,0.23650000,0.08590000,0.92486413
0.60000000,0.75000000,0.64840000,0.25520000,0.09640000,0.91652154
0.61666667,0.75000000,0.61780000,0.27500000,0.10720000,0.90763522
0.63333333,0.75000000,0.58750000,0.29460000,0.11790000,0.89869661
0.65000000,0.75000000,0.55730000,0.31380000,0.12890000,0.88901313
0.66666667,0.75000000,0.53050000,0.32930000,0.14020000,0.87911275
0.68333333,0.75000000,0.50130000,0.34490000,0.15380000,0.86973326
0.70000000,0.75000000,0.47400000,0.36110000,0.16490000,0.85925082
0.71666667,0.75000000,0.44330000,0.37760000,0.17910000,0.84904255
0.73333333,0.75000000,0.42000000,0.39030000,0.18970000,0.83842223
0.75000000,0.75000000,0.39490000,0.40430000,0.20080000,0.82824877
0.76666667,0.75000000,0.37120000,0.41520000,0.21360000,0.81800364
0.78333333,0.75000000,0.35100000,0.42310000,0.22590000,0.80812548
0.80000000,0.75000000,0.32860000,0.43370000,0.23770000,0.79832542
0.81666667,0.75000000,0.30900000,0.44300000,0.24800000,0.78826871
0.83333333,0.75000000,0.29000000,0.45080000,0.25920000,0.77882732
0.85000000,0.75000000,0.27030000,0.45830000,0.27140000,0.76977248
0.86666667,0.75000000,0.25280000,0.46430000,0.28290000,0.76098607
0.88333333,0.75000000,0.23330000,0.47190000,0.29480000,0.75227776
0.90000000,0.75000000,0.21760000,0.47740000,0.30500000,0.74320444
0.91666667,0.75000000,0.20080000,0.48430000,0.31490000,0.73467870
0.93333333,0.75000000,0.18590000,0.48970000,0.32440000,0.72632356
0.95000000,0.75000000,0.17220000,0.49280000,0.33500000,0.71899984
0.96666667,0.75000000,0.16040000,0.49530000,0.34430000,0.71123446
0.98333333,0.75000000,0.14900000,0.49650000,0.35450000,0.70384318
1.00000000,0.75000000,0.13710000,0.49990000,0.36300000,0.69602154
0.00000000,0.76500000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.76500000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.76500000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.76500000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.76500000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.76500000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.76500000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.76500000,1.00000000,0.00000000,0.00000000,1.00000000
0.13333333,0.76500000,1.00000000,0.00000000,0.00000000,1.00000000
0.15000000,0.76500000,1.00000000,0.00000000,0.00000000,1.00000000
0.16666667,0.76500000,1.00000000,0.00000000,0.00000000,1.00000000
0.18333333,0.76500000,0.99990000,0.00010000,0.00000000,0.99999963
0.20000000,0.76500000,0.99960000,0.00030000,0.00010000,0.99997667
0.21666667,0.76500000,0.99930000,0.00060000,0.00010000,0.99992986
0.23333333,0.76500000,0.99870000,0.00120000,0.00010000,0.99983971
0.25000000,0.76500000,0.99790000,0.00180000,0.00030000,0.99973951
0.26666667,0.76500000,0.99600000,0.00360000,0.00040000,0.99950520
0.28333333,0.76500000,0.99300000,0.00580000,0.00120000,0.99918317
0.30000000,0.76500000,0.98970000,0.00830000,0.00200000,0.99866154
0.31666667,0.76500000,0.98470000,0.01280000,0.00250000,0.99788675
0.33333333,0.76500000,0.97750000,0.01890000,0.00360000,0.99680002
0.35000000,0.76500000,0.97010000,0.02500000,0.00490000,0.99534372
0.36666667,0.76500000,0.96070000,0.03330000,0.00600000,0.99350296
0.38333333,0.76500000,0.94920000,0.04320000,0.00760000,0.99112026
0.40000000,0.76500000,0.93560000,0.05370000,0.01070000,0.98835037
0.41666667,0.76500000,0.92050000,0.06570000,0.01380000,0.98512603
0.43333333,0.76500000,0.90260000,0.07990000,0.01750000,0.98155682
0.45000000,0.76500000,0.88450000,0.09360000,0.02190000,0.97716438
0.46666667,0.76500000,0.86330000,0.11050000,0.02620000,0.97244237
0.48333333,0.76500000,0.84020000,0.12790000,0.03190000,0.96701011
0.50000000,0.76500000,0.81400000,0.14840000,0.03760000,0.96084241
0.51666667,0.76500000,0.78950000,0.16670000,0.04380000,0.95397734
0.53333333,0.76500000,0.76660000,0.18230000,0.05110000,0.94677248
0.55000000,0.76500000,0.74050000,0.20090000,0.05860000,0.93952122
0.56666667,0.76500000,0.71060000,0.22290000,0.06650000,0.93159016
0.58333333,0.76500000,0.68240000,0.24160000,0.07600000,0.92301629
0.60000000,0.76500000,0.65100000,0.26130000,0.08770000,0.91411275
0.61666667,0.76500000,0.62150000,0.28140000,0.09710000,0.90513521
0.63333333,0.76500000,0.59050000,0.30240000,0.10710000,0.89540456
0.65000000,0.76500000,0.56040000,0.32200000,0.11760000,0.88540364
0.66666667,0.76500000,0.53470000,0.33770000,0.12760000,0.87543332
0.68333333,0.76500000,0.50500000,0.35610000,0.13890000,0.86522379
0.70000000,0.76500000,0.47820000,0.37030000,0.15150000,0.85515173
0.71666667,0.76500000,0.44750000,0.38910000,0.16340000,0.84470202
0.73333333,0.76500000,0.42290000,0.40120000,0.17590000,0.83371027
0.75000000,0.76500000,0.39820000,0.41520000,0.18660000,0.82326543
0.76666667,0.76500000,0.37510000,0.42790000,0.19700000,0.81214461
0.78333333,0.76500000,0.35450000,0.43660000,0.20890000,0.80191973
0.80000000,0.76500000,0.33210000,0.44800000,0.21990000,0.79148292
0.81666667,0.76500000,0.31180000,0.45710000,0.23110000,0.78118527
0.83333333,0.76500000,0.29280000,0.46630000,0.24090000,0.77071312
0.85000000,0.76500000,0.27370000,0.47500000,0.25130000,0.76089617
0.86666667,0.76500000,0.25620000,0.48190000,0.26190000,0.75106779
0.88333333,0.76500000,0.23690000,0.49010000,0.27300000,0.74216987
0.90000000,0.76500000,0.22030000,0.49510000,0.28460000,0.73344317
0.91666667,0.76500000,0.20360000,0.50170000,0.29470000,0.72449090
0.93333333,0.76500000,0.18840000,0.50820000,0.30340000,0.71541103
0.95000000,0.76500000,0.17430000,0.51360000,0.31210000,0.70653788
0.96666667,0.76500000,0.16290000,0.51580000,0.32130000,0.69812934
0.98333333,0.76500000,0.15120000,0.51870000,0.33010000,0.69012054
1.00000000,0.76500000,0.13970000,0.52060000,0.33970000,0.68284205
0.00000000,0.78000000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.78000000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.78000000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.78000000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.78000000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.78000000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.78000000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.78000000,1.00000000,0.00000000,0.00000000,1.00000000
0.13333333,0.78000000,1.00000000,0.00000000,0.00000000,1.00000000
0.15000000,0.78000000,1.00000000,0.00000000,0.00000000,1.00000000
0.16666667,0.78000000,1.00000000,0.00000000,0.00000000,1.00000000
0.18333333,0.78000000,0.99990000,0.00010000,0.00000000,0.99999963
0.20000000,0.78000000,0.99970000,0.00030000,0.00000000,0.99997667
0.21666667,0.78000000,0.99930000,0.00060000,0.00010000,0.99992986
0.23333333,0.78000000,0.99870000,0.00120000,0.00010000,0.99983971
0.25000000,0.78000000,0.99790000,0.00190000,0.00020000,0.99970249
0.26666667,0.78000000,0.99600000,0.00360000,0.00040000,0.99950520
0.28333333,0.78000000,0.99310000,0.00600000,0.00090000,0.99911291
0.30000000,0.78000000,0.99010000,0.00850000,0.00140000,0.99863163
0.31666667,0.78000000,0.98480000,0.01290000,0.00230000,0.99788387
0.33333333,0.78000000,0.97780000,0.01900000,0.00320000,0.99678562
0.35000000,0.78000000,0.97060000,0.02510000,0.00430000,0.99532505
0.36666667,0.78000000,0.96090000,0.03350000,0.00560000,0.99345287
0.38333333,0.78000000,0.94980000,0.04350000,0.00670000,0.99110028
0.40000000,0.78000000,0.93660000,0.05420000,0.00920000,0.98823882
0.41666667,0.78000000,0.92150000,0.06670000,0.01180000,0.98494658
0.43333333,0.78000000,0.90390000,0.08090000,0.01520000,0.98117324
0.45000000,0.78000000,0.88620000,0.09500000,0.01880000,0.97682423
0.46666667,0.78000000,0.86430000,0.11240000,0.02330000,0.97188718
0.48333333,0.78000000,0.84240000,0.12980000,0.02780000,0.96637313
0.50000000,0.78000000,0.81590000,0.15010000,0.03400000,0.96016482
0.51666667,0.78000000,0.79180000,0.16910000,0.03910000,0.95325844
0.53333333,0.78000000,0.76860000,0.18490000,0.04650000,0.94592107
0.55000000,0.78000000,0.74250000,0.20560000,0.05190000,0.93798691
0.56666667,0.78000000,0.71290000,0.22750000,0.05960000,0.92999053
0.58333333,0.78000000,0.68520000,0.24640000,0.06840000,0.92137862
0.60000000,0.78000000,0.65560000,0.26610000,0.07830000,0.91227539
0.61666667,0.78000000,0.62420000,0.28800000,0.08780000,0.90258460
0.63333333,0.78000000,0.59330000,0.30960000,0.09710000,0.89283610
0.65000000,0.78000000,0.56370000,0.32910000,0.10720000,0.88267043
0.66666667,0.78000000,0.53770000,0.34520000,0.11710000,0.87215209
0.68333333,0.78000000,0.50910000,0.36470000,0.12620000,0.86148563
0.70000000,0.78000000,0.48110000,0.38120000,0.13770000,0.85070446
0.71666667,0.78000000,0.45130000,0.39940000,0.14930000,0.84028283
0.73333333,0.78000000,0.42660000,0.41200000,0.16140000,0.82942083
0.75000000,0.78000000,0.40050000,0.42660000,0.17290000,0.81810855
0.76666667,0.78000000,0.37880000,0.43870000,0.18250000,0.80699034
0.78333333,0.78000000,0.35780000,0.44900000,0.19320000,0.79587309
0.80000000,0.78000000,0.33460000,0.46140000,0.20400000,0.78488209
0.81666667,0.78000000,0.31460000,0.47090000,0.21450000,0.77452597
0.83333333,0.78000000,0.29530000,0.47970000,0.22500000,0.76384449
0.85000000,0.78000000,0.27610000,0.48940000,0.23450000,0.75322335
0.86666667,0.78000000,0.25900000,0.49690000,0.24410000,0.74320158
0.88333333,0.78000000,0.24000000,0.50570000,0.25430000,0.73337788
0.90000000,0.78000000,0.22340000,0.51350000,0.26310000,0.72326682
0.91666667,0.78000000,0.20640000,0.52000000,0.27360000,0.71397543
0.93333333,0.78000000,0.19080000,0.52520000,0.28400000,0.70545950
0.95000000,0.78000000,0.17620000,0.52990000,0.29390000,0.69699729
0.96666667,0.78000000,0.16480000,0.53280000,0.30240000,0.68830940
0.98333333,0.78000000,0.15340000,0.53650000,0.31010000,0.67944633
1.00000000,0.78000000,0.14180000,0.53990000,0.31830000,0.67102145
0.00000000,0.79500000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.79500000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.79500000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.79500000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.79500000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.79500000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.79500000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.79500000,1.00000000,0.00000000,0.00000000,1.00000000
0.13333333,0.79500000,1.00000000,0.00000000,0.00000000,1.00000000
